x,exact,approx
0.328125,0.89633,0.89633
0.359375,0.87608,0.87608
0.390625,0.854154,0.854154
0.421875,0.830593,0.830593
0.453125,0.805442,0.805442
0.484375,0.77875,0.77875
0.515625,0.750568,0.750568
0.546875,0.720949,0.720949
0.578125,0.689951,0.689951
0.609375,0.657632,0.657632
0.640625,0.624055,0.624055
0.671875,0.589283,0.589283
0.703125,0.553384,0.553384
0.734375,0.516425,0.516425
0.765625,0.478479,0.478479
0.796875,0.439616,0.439616
0.828125,0.399912,0.399912
0.859375,0.359443,0.359443
0.890625,0.318286,0.318286
0.921875,0.27652,0.27652
0.953125,0.234225,0.234225
0.984375,0.191481,0.191481
1.01562,0.148371,0.148371
1.04688,0.104978,0.104978
1.07812,0.0613827,0.0613827
1.10938,0.0176704,0.0176704
1.14062,-0.0260757,-0.0260757
1.17188,-0.0697719,-0.0697719
1.20312,-0.113335,-0.113335
1.23438,-0.15668,-0.15668
1.26562,-0.199726,-0.199726
1.29688,-0.24239,-0.24239
1.32812,-0.28459,-0.28459
1.35938,-0.326245,-0.326245
1.39062,-0.367276,-0.367276
1.42188,-0.407604,-0.407604
1.45312,-0.447152,-0.447152
1.48438,-0.485844,-0.485844
1.51562,-0.523607,-0.523607
1.54688,-0.560367,-0.560367
1.57812,-0.596055,-0.596055
1.60938,-0.630602,-0.630602
1.64062,-0.663942,-0.663942
1.67188,-0.696012,-0.696012
1.70312,-0.72675,-0.72675
1.73438,-0.756097,-0.756097
1.76562,-0.783997,-0.783997
1.79688,-0.810397,-0.810397
1.82812,-0.835245,-0.835245
1.85938,-0.858496,-0.858496
1.89062,-0.880103,-0.880103
1.92188,-0.900026,-0.900026
1.95312,-0.918226,-0.918226
1.98438,-0.93467,-0.93467
2.01562,-0.949324,-0.949324
2.04688,-0.962162,-0.962162
2.07812,-0.973158,-0.973158
2.10938,-0.982292,-0.982292
2.14062,-0.989547,-0.989547
2.17188,-0.994907,-0.994907
2.20312,-0.998364,-0.998364
2.23438,-0.999909,-0.999909
2.26562,-0.999542,-0.999542
2.29688,-0.997261,-0.997261
2.32812,-0.993072,-0.993072
2.35938,-0.986982,-0.986982
2.39062,-0.979003,-0.979003
2.42188,-0.969151,-0.969151
2.45312,-0.957445,-0.957445
2.48438,-0.943905,-0.943905
2.51562,-0.92856,-0.92856
2.54688,-0.911437,-0.911437
2.57812,-0.89257,-0.89257
2.60938,-0.871995,-0.871995
2.64062,-0.849752,-0.849752
2.67188,-0.825882,-0.825882
2.70312,-0.800431,-0.800431
2.73438,-0.773449,-0.773449
2.76562,-0.744986,-0.744986
2.79688,-0.715098,-0.715098
2.82812,-0.683841,-0.683841
2.85938,-0.651275,-0.651275
2.89062,-0.617464,-0.617464
2.92188,-0.58247,-0.58247
2.95312,-0.546362,-0.546362
2.98438,-0.509208,-0.509208
3.01562,-0.471079,-0.471079
3.04688,-0.432049,-0.432049
3.07812,-0.392193,-0.392193
3.10938,-0.351585,-0.351585
3.14062,-0.310305,-0.310305
3.17188,-0.268431,-0.268431
3.20312,-0.226043,-0.226043
3.23438,-0.183223,-0.183223
3.26562,-0.140052,-0.140052
3.29688,-0.096613,-0.096613
3.32812,-0.0529892,-0.0529892
3.35938,-0.00926385,-0.00926385
3.39062,0.0344792,0.0344792
3.42188,0.0781562,0.0781562
3.45312,0.121684,0.121684
3.48438,0.164978,0.164978
3.51562,0.207957,0.207957
3.54688,0.250538,0.250538
3.57812,0.29264,0.29264
3.60938,0.334181,0.334181
3.64062,0.375083,0.375083
3.67188,0.415267,0.415267
3.70312,0.454656,0.454656
3.73438,0.493175,0.493175
3.76562,0.530751,0.530751
3.79688,0.56731,0.56731
3.82812,0.602784,0.602784
3.85938,0.637105,0.637105
3.89062,0.670206,0.670206
3.92188,0.702024,0.702024
3.95312,0.732499,0.732499
3.98438,0.761572,0.761572
