x,exact,approx
0,1,0.9999999999999979
0.25,0.9393727128473789,0.9393727130610838
0.5,0.7648421872844885,0.7648421882342485
0.75,0.4975710478917272,0.4975710500028423
1,0.169967142900241,0.1699671464493919
1.25,-0.1782460556494921,-0.1782460505677931
1.5,-0.5048461045998571,-0.5048460980847262
1.75,-0.7702312540473072,-0.7702312463794699
2,-0.9422223406686581,-0.9422223322764118
2.25,-0.999964658471342,-0.9999646498786215
2.5,-0.9364566872907963,-0.9364566790536448
2.75,-0.7593990591375082,-0.7593990517766549
3,-0.4902608213407003,-0.4902608152784187
3.25,-0.1616762163536865,-0.1616762118625935
3.5,0.1865123694225749,0.1865123722525783
3.75,0.5120854772418406,0.5120854785144662
4,0.7755658785102496,0.7755658785102496
