x,exact,approx
0.386719,0.856985,0.856985
0.387451,0.856456,0.856456
0.388184,0.855926,0.855926
0.388916,0.855395,0.855395
0.389648,0.854864,0.854864
0.390381,0.854331,0.854331
0.391113,0.853798,0.853798
0.391846,0.853264,0.853264
0.392578,0.852729,0.852729
0.393311,0.852193,0.852193
0.394043,0.851656,0.851656
0.394775,0.851118,0.851118
0.395508,0.850579,0.850579
0.39624,0.850039,0.850039
0.396973,0.849499,0.849499
0.397705,0.848957,0.848957
0.398438,0.848415,0.848415
0.39917,0.847872,0.847872
0.399902,0.847328,0.847328
0.400635,0.846783,0.846783
0.401367,0.846237,0.846237
0.4021,0.84569,0.84569
0.402832,0.845142,0.845142
0.403564,0.844594,0.844594
0.404297,0.844044,0.844044
0.405029,0.843494,0.843494
0.405762,0.842943,0.842943
0.406494,0.842391,0.842391
0.407227,0.841838,0.841838
0.407959,0.841284,0.841284
0.408691,0.840729,0.840729
0.409424,0.840173,0.840173
0.410156,0.839617,0.839617
0.410889,0.83906,0.83906
0.411621,0.838501,0.838501
0.412354,0.837942,0.837942
0.413086,0.837382,0.837382
0.413818,0.836821,0.836821
0.414551,0.836259,0.836259
0.415283,0.835697,0.835697
0.416016,0.835133,0.835133
0.416748,0.834568,0.834568
0.41748,0.834003,0.834003
0.418213,0.833437,0.833437
0.418945,0.83287,0.83287
0.419678,0.832302,0.832302
0.42041,0.831733,0.831733
0.421143,0.831163,0.831163
0.421875,0.830593,0.830593
0.422607,0.830021,0.830021
0.42334,0.829449,0.829449
0.424072,0.828876,0.828876
0.424805,0.828302,0.828302
0.425537,0.827727,0.827727
0.42627,0.827151,0.827151
0.427002,0.826574,0.826574
0.427734,0.825997,0.825997
0.428467,0.825418,0.825418
0.429199,0.824839,0.824839
0.429932,0.824259,0.824259
0.430664,0.823678,0.823678
0.431396,0.823096,0.823096
0.432129,0.822513,0.822513
0.432861,0.82193,0.82193
0.433594,0.821345,0.821345
0.434326,0.82076,0.82076
0.435059,0.820174,0.820174
0.435791,0.819586,0.819586
0.436523,0.818999,0.818999
0.437256,0.81841,0.81841
0.437988,0.81782,0.81782
